timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw,buoyancy_x,buoyancy_y,buoyancy_z,damping_x,damping_y,damping_z,wave_x,wave_y,wave_z,added_mass_x,added_mass_y,added_mass_z,coriolis_x,coriolis_y,coriolis_z,surface_z,z_over_l,phase_name,robot_type
1781495866.1814253,-8.059780953119928,0.00014559285118311553,0.7821757879936554,4.172842131139864e-05,5.057937726560984e-06,1.212372817877089e-06,-0.0012476480475904742,0.0020734878995608184,-0.001302104436763424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495867.1314452,-7.653938930774481,0.07479437405568813,0.7823677192674725,0.6545532968927406,-0.0004171390748508724,-0.03985776359164126,0.02725221670094533,0.012200291067910702,9.432237010051598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495867.9314618,-7.285121274801266,0.1294695325220293,0.7824339398765056,0.5694856120256856,-0.0041278643382767904,-0.06267582084859245,0.008887370377908535,0.015630158307126257,8.552260371696995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495868.7316132,-6.891485768359017,0.1718684969969262,0.7821993384953535,0.7904489703280544,-0.005916436329392254,-0.0025482529610441297,0.004888706555867006,-0.002772502548062307,3.2622791441903956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495869.331445,-6.4945070479906235,0.17992637442709358,0.7829332111362814,0.6365972627744858,0.12385254378054568,-0.16149361297801262,-0.13880134804431923,0.05342593488107207,-1.1172479724765538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495870.2315202,-6.100111213633945,0.15184350630601662,0.7821912499295839,0.7046996310952665,0.003926113823393432,-0.0085825836474663,0.004495145485293433,-0.004083945083192696,-12.320842597901684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495870.9815097,-5.702571436292299,0.04840826756427561,0.7822966617591002,0.638077908188871,0.062434755696892,-0.024378200763795578,-0.018790660559310005,0.00762795432658631,-16.66720671325954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495871.731774,-5.3513595511299386,-0.06541687515145791,0.7821330086209473,0.7675452620071683,-0.10603710716854603,-0.0020672481485284866,0.0026166356242700705,-0.02219453253525577,-22.223950349403864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495872.6315148,-4.984267684337345,-0.23555889980236458,0.7823039035634826,0.44187740105550943,0.06522212871311595,-0.0346803556503192,0.0035063583074856144,-0.01176685656643311,-28.164806454475446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495873.4815114,-4.6358798764336555,-0.41629493042861937,0.7821122742610136,0.37129831457430257,-0.0008569998087380043,0.002934881225166033,0.0020209055266014147,0.003698787391695856,-28.17781789861858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495874.0815167,-4.289435351827025,-0.5712578917884548,0.7821212936012505,0.555020555960269,-0.03987625516905351,0.0022147698242660978,-0.0002935674944525541,0.004715970187059074,-22.701647618852984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495874.781493,-4.023428146297151,-0.7717001875229694,0.7822303647156704,-0.14345769171683803,-0.20067398009562548,-0.009917678588309097,0.010825316915622527,0.0060699735441320955,3.672516187946348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495876.6316755,-3.689517940264317,-0.6429667679669546,0.7820873644889252,0.4925698757787581,0.0025026515333201466,-0.008232672607380018,0.005223300535559125,0.003290298267261569,27.187701172750057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495877.3314912,-3.3487550389011074,-0.4592277837949687,0.7823332110128981,0.6128206830295407,0.002399743922212455,-0.024331822600941574,-0.02454249155717074,-5.151594173206074e-05,28.86781286297475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495878.131499,-2.997746131478229,-0.2731897769663114,0.7822924656168582,0.6140136020405231,-0.024334546240298238,-0.0349635434917591,0.03615075479781745,0.01256486630176763,27.053097842442103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495878.8314579,-2.647095037303639,-0.11277245725135916,0.7831999380992402,0.5523444744801406,0.01997869314841695,-0.22787119919162338,-0.06075847269940544,0.03187547898922065,22.745201403071036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
1781495879.781516,-2.262917202674424,0.030601755600252505,0.7821174941997369,0.39307759148054977,0.0014267669974871028,0.00015899322389394176,0.001209272872391365,0.004463754320766429,17.42330838140851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUBMERGED,UGV
