timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw,buoyancy_x,buoyancy_y,buoyancy_z,damping_x,damping_y,damping_z,wave_x,wave_y,wave_z,added_mass_x,added_mass_y,added_mass_z,coriolis_x,coriolis_y,coriolis_z,surface_z,z_over_l,phase_name,robot_type
1781495308.2283688,-3.8842313155762698,-0.9375715286269434,-9.212759090584925,8.207255113423018,16.97758075980054,-8.265238386552463,-9.721815110371752,28.313954383165253,-17.638571191859338,0.0,0.0,48.357119999999995,-5929.816543571863,-402.7788848320689,110.67855714923374,0.0,0.0,0.0,14626.439699953204,-9267.795722660354,13710.974783852758,12.369376570625755,-23.566350715650376,77.11875553819908,0.0,0.0,SUBMERGED,UUV
1781495308.6284053,-3.85268123424058,-0.7601287875008631,-9.407164704365352,6.9597920909367526,15.426858014386895,-16.481925982585555,-13.241793151580856,28.901354725859658,-20.861142819131715,0.0,0.0,48.357119999999995,12554.702528168104,-3473.043996485163,19576.435672896958,0.0,0.0,0.0,-11243.363868662154,13650.984731989894,-23500.29895200779,432.9846144881265,-151.7456774044103,-401.05751935237123,0.0,0.0,SUBMERGED,UUV
1781495309.0284157,-3.842582976916298,-0.8623238429226477,-9.517160295765358,-12.16790870652792,-0.7794382430953133,-2.1970240304564475,-17.579311390076647,33.21853780943791,-25.36226134935616,0.0,0.0,48.357119999999995,-4679.27960923486,11198.88319823341,-6143.0942109311445,0.0,0.0,0.0,-3272.8149513362946,-7285.344476942202,-4877.081520634616,-455.4421935198527,512.6490185356125,1090.4123706358835,0.0,0.0,SUBMERGED,UUV
1781495309.4283512,-3.9265626443861206,-0.8955619383928601,-9.235213402522904,-14.780442210273215,-6.439811443022632,18.219634604507974,-20.16584261527499,34.48153165880354,-28.74071171981459,0.0,0.0,48.357119999999995,452.7139325357874,-4465.116517824334,-2111.8692953406844,0.0,0.0,0.0,8900.114678004982,-3320.3570010373815,17890.915981677048,-117.93717271876537,133.98585794016265,-251.03544979530588,0.0,0.0,SUBMERGED,UUV
1781495309.8293748,-3.767207205973639,-0.7733394480109884,-9.431206730170635,-13.253713532605516,-5.82626061961457,13.771691429998274,-21.02446018338958,35.06623930487483,-29.919569128368767,0.0,0.0,48.357119999999995,7689.29485760891,-1649.2562142554812,12481.441989651232,0.0,0.0,0.0,-14203.08023268657,12253.934811137044,-2505.624776200162,243.84664982120484,356.4922020687857,-67.08242577695626,0.0,0.0,SUBMERGED,UUV
1781495310.2783742,-3.7715130464553726,-0.8505274932106713,-9.411487764701317,-16.96416501043761,-15.815179369475196,-10.207826499139344,-9.08517799034384,30.235307974829063,-28.947275441133463,0.0,0.0,48.357119999999995,-8230.860780282366,10872.269012866846,10731.679899992203,0.0,0.0,0.0,1120.8145261873333,-5371.658127711854,-73.69994677803334,-766.5626552430507,748.9073466178467,-1409.3338826574143,0.0,0.0,SUBMERGED,UUV
1781495310.6784124,-4.06929734125873,-0.8841017966489341,-9.484544932832026,-16.53866359450381,-16.80856835536794,-15.865113648607117,-6.8980371109436796,27.29540174292911,-28.13689119765055,0.0,0.0,48.357119999999995,1706.8192898384361,-2883.584151328469,66.20466548793338,0.0,0.0,0.0,6766.445488485726,-5165.5564734320415,-14597.46888209553,-33.342993918410585,3.4227150257974106,311.65459349698307,0.0,0.0,SUBMERGED,UUV
1781495311.078376,-3.782543718040473,-0.7941927076519971,-9.52554577967231,-3.646657925886109,-3.6235162475312133,-1.7149326411011636,-4.0104729130172965,24.616303676891114,-26.87502062066236,0.0,0.0,48.357119999999995,1872.8186615264954,-1923.5534750703503,-22016.200699897177,0.0,0.0,0.0,-12885.599057038118,12905.680296596604,17255.738696156637,74.56556170411113,-137.48534623723697,57.818151975847485,0.0,0.0,SUBMERGED,UUV
1781495311.4783587,-3.944127309466642,-0.8654133483281606,-9.374745719729352,-2.213433987786573,-0.2927213280056774,17.676735886074955,-3.163766636027245,24.547064109663154,-25.50058101586785,0.0,0.0,48.357119999999995,-7939.871474424642,9883.055132896274,5219.259439447931,0.0,0.0,0.0,14135.045500728478,-13705.681517471836,5773.559443890699,-37.89209590314804,193.8239187389842,-316.7831474204505,0.0,0.0,SUBMERGED,UUV
1781495311.9283502,-3.9650289418314575,-0.9213335496128554,-9.345831175662486,-13.272491369038708,-9.53185376860375,7.827589565448875,-10.525409895734368,34.8373733136376,-24.436373414738345,0.0,0.0,48.357119999999995,4726.9933106425215,-1757.9986770090625,1033.084175614291,0.0,0.0,0.0,3150.4629822648244,-7070.981368424902,11373.54344733206,130.49835506246117,-135.91010004607097,-488.5661792001671,0.0,0.0,SUBMERGED,UUV
1781495312.2783327,-3.8357847560721146,-0.7426128336162859,-9.635565564967724,16.626594858737654,15.894359591030588,-8.17563815750398,-0.37268064839040715,28.104297604175844,-19.528406182586604,0.0,0.0,48.357119999999995,-2294.4380604553703,41.18590059342901,-10798.188832983375,0.0,0.0,0.0,-6140.6191494887125,10063.93339281424,215.41104109917683,-554.5011266047649,519.705965602076,260.82736783897997,0.0,0.0,SUBMERGED,UUV
1781495312.7283316,-4.058638226887304,-0.8024707457287783,-9.537805653952551,4.239150727890163,15.460427726637285,-15.680109588641265,-10.268096846111675,36.997629018669926,-15.048689018195756,0.0,0.0,48.357119999999995,-3430.1413308677893,11730.472782916017,-9611.865801382608,0.0,0.0,0.0,13703.69911844642,-10773.635185630375,-816.0238041613519,47.17127222598858,679.2214153679257,719.9643892716982,0.0,0.0,SUBMERGED,UUV
1781495313.1283514,-3.886108036088249,-0.9116453254196105,-9.488292364686908,16.296827471794167,7.61284908056402,-1.124612770901452,-8.62012087584084,37.91518479341911,-9.302757335492666,0.0,0.0,48.357119999999995,12284.907375129585,-4307.254085082876,-4583.580675444943,0.0,0.0,0.0,-11744.069970019147,-3474.6473970255447,19844.257743488626,50.35698239223957,148.12799210160227,-58.844996779629014,0.0,0.0,SUBMERGED,UUV
1781495313.5283513,-3.832315716045417,-0.6794143984057255,-9.590066337263583,16.81536533761819,4.624229337344592,18.41322506755086,-5.977292609875576,34.416581250958124,-2.0226538876505327,0.0,0.0,48.357119999999995,-6475.2578162168575,-319.21577671525534,15684.021694007397,0.0,0.0,0.0,-1323.7652824100546,10645.01259680617,-6034.362938133273,-846.9032811726594,411.40040465928087,-480.8720799628696,0.0,0.0,SUBMERGED,UUV
1781495313.9283686,-4.092985916214877,-0.8230107692483026,-9.615168827076786,3.216785694542592,-15.732776968183295,9.544138706695971,-1.604245860447876,29.509443759271434,3.947545717269414,0.0,0.0,48.357119999999995,53.855365308016275,11703.068435696,799.7346195951347,0.0,0.0,0.0,9846.346902602896,-12306.429503761607,-16633.646873265156,-117.42921847107363,-20.851733110473017,111.73829545582653,0.0,0.0,SUBMERGED,UUV
1781495314.3283129,-3.8986725171207097,-0.8534812871704411,-9.669205191297877,-0.2056489638155865,-17.011075404857337,-10.21396964928206,2.0241422586472937,27.23736170429384,9.812353095283344,0.0,0.0,48.357119999999995,7214.524552391694,-5288.365888668538,-20908.317414339755,0.0,0.0,0.0,-14572.453178075739,-2442.3506732822902,13458.74636171135,471.5159600560944,-1058.770333237812,780.5543034608279,0.0,0.0,SUBMERGED,UUV
1781495314.7783313,-3.9468720363069942,-0.6562775261473591,-9.665069417701469,14.870446297091883,-8.153248016226504,-17.34036360872124,16.585569818206302,30.094964158152326,16.279151489567298,0.0,0.0,48.357119999999995,-9589.835710637557,-3066.3813424666196,-19419.66491684854,0.0,0.0,0.0,3144.851299392696,13527.631852646322,11101.377131495994,-1019.2208150248044,-49.22097637005814,717.9617300317017,0.0,0.0,SUBMERGED,UUV
